WORD: us, FREQ: 1
WORD: stephen, FREQ: 2
WORD: terrence, FREQ: 2
WORD: praise, FREQ: 2
WORD: awarded, FREQ: 2
WORD: boston, FREQ: 2
WORD: herald, FREQ: 2
WORD: outstanding, FREQ: 2
WORD: achievement, FREQ: 2
WORD: led, FREQ: 2
WORD: depiction, FREQ: 2
WORD: accurately, FREQ: 2
WORD: low, FREQ: 2
WORD: omer, FREQ: 2
WORD: brown, FREQ: 2
WORD: large, FREQ: 2
WORD: characters, FREQ: 2
WORD: fact, FREQ: 2
WORD: author, FREQ: 2
WORD: jason, FREQ: 2
WORD: survive, FREQ: 2
WORD: stanley, FREQ: 2
WORD: jean, FREQ: 2
WORD: showers, FREQ: 2
WORD: gas, FREQ: 2
WORD: claude, FREQ: 2
WORD: fiction, FREQ: 2
WORD: village, FREQ: 2
WORD: voice, FREQ: 2
WORD: symposium, FREQ: 2
WORD: widely, FREQ: 2
WORD: imre, FREQ: 2
WORD: anyone, FREQ: 2
WORD: featured, FREQ: 2
WORD: lists, FREQ: 2
WORD: hundred, FREQ: 2
WORD: centenary, FREQ: 2
WORD: century, FREQ: 2
WORD: vatican, FREQ: 2
WORD: fourth, FREQ: 2
WORD: gene, FREQ: 2
WORD: siskel, FREQ: 2
WORD: board, FREQ: 2
WORD: circle, FREQ: 2
WORD: piano, FREQ: 2
WORD: result, FREQ: 2
WORD: direction, FREQ: 2
WORD: allan, FREQ: 2
WORD: starski, FREQ: 2
WORD: nelson, FREQ: 2
WORD: pederson, FREQ: 2
WORD: scott, FREQ: 2
WORD: millan, FREQ: 2
WORD: judkins, FREQ: 2
WORD: makeup, FREQ: 2
WORD: christina, FREQ: 2
WORD: smith, FREQ: 2
WORD: matthew, FREQ: 2
WORD: mungle, FREQ: 2
WORD: sheppard, FREQ: 2
WORD: jackson, FREQ: 2
WORD: heroes, FREQ: 2
WORD: villains, FREQ: 2
WORD: quotes, FREQ: 2
WORD: cheers, FREQ: 2
WORD: showing, FREQ: 2
WORD: ma, FREQ: 2
WORD: parental, FREQ: 2
WORD: coburn, FREQ: 2
WORD: congressman, FREQ: 2
WORD: airing, FREQ: 2
WORD: nudity, FREQ: 2
WORD: decent, FREQ: 2
WORD: ve, FREQ: 2
WORD: gone, FREQ: 2
WORD: controversy, FREQ: 2
WORD: philippines, FREQ: 2
WORD: juraj, FREQ: 2
WORD: group, FREQ: 2
WORD: created, FREQ: 2
WORD: thompson, FREQ: 2
WORD: royal, FREQ: 2
WORD: ansen, FREQ: 2
WORD: kuflik, FREQ: 2
WORD: gangel, FREQ: 2
WORD: video, FREQ: 2
WORD: rubin, FREQ: 2
WORD: medien, FREQ: 2
WORD: gilman, FREQ: 2
WORD: federal, FREQ: 2
WORD: reserve, FREQ: 2
WORD: bank, FREQ: 2
WORD: minneapolis, FREQ: 2
WORD: index, FREQ: 2
WORD: berliner, FREQ: 2
WORD: zeitung, FREQ: 2
WORD: broadcasting, FREQ: 2
WORD: cable, FREQ: 2
WORD: meyers, FREQ: 2
WORD: zandberg, FREQ: 2
WORD: neiger, FREQ: 2
WORD: august, FREQ: 2
WORD: houston, FREQ: 2
WORD: post, FREQ: 2
WORD: greydanus, FREQ: 2
WORD: johnson, FREQ: 2
WORD: cbc, FREQ: 2
WORD: maslin, FREQ: 2
WORD: giardina, FREQ: 2
WORD: chuang, FREQ: 2
WORD: tribune, FREQ: 2
WORD: cnn, FREQ: 2
WORD: branigin, FREQ: 2
WORD: kosulicova, FREQ: 2
WORD: bresheeth, FREQ: 2
WORD: pavo, FREQ: 2
WORD: travel, FREQ: 2
WORD: annual, FREQ: 2
WORD: winners, FREQ: 2
WORD: arts, FREQ: 2
WORD: sciences, FREQ: 2
WORD: seattle, FREQ: 2
WORD: great, FREQ: 2
WORD: isbn 1, FREQ: 2
WORD: sarnia, FREQ: 2
WORD: vol, FREQ: 2
WORD: yale, FREQ: 2
WORD: online, FREQ: 2
WORD: x, FREQ: 2
WORD: memory, FREQ: 2
WORD: database, FREQ: 2
WORD: bibliography, FREQ: 2
WORD: express, FREQ: 2
WORD: extra, FREQ: 2
WORD: terrestrial, FREQ: 2
WORD: hook, FREQ: 2
WORD: minority, FREQ: 2
WORD: report, FREQ: 2
WORD: dreamworks, FREQ: 2
WORD: bobby, FREQ: 2
WORD: fischer, FREQ: 2
WORD: civil, FREQ: 2
WORD: action, FREQ: 2
WORD: episodes, FREQ: 2
WORD: hamlet, FREQ: 2
WORD: eve, FREQ: 2
WORD: paris, FREQ: 2
WORD: earth, FREQ: 2
WORD: waterfront, FREQ: 2
WORD: apartment, FREQ: 2
WORD: fair, FREQ: 2
WORD: lady, FREQ: 2
WORD: heat, FREQ: 2
WORD: cowboy, FREQ: 2
WORD: french, FREQ: 2
WORD: connection, FREQ: 2
WORD: rocky, FREQ: 2
WORD: annie, FREQ: 2
WORD: hall, FREQ: 2
WORD: vs, FREQ: 2
WORD: terms, FREQ: 2
WORD: endearment, FREQ: 2
WORD: amadeus, FREQ: 2
WORD: platoon, FREQ: 2
WORD: rain, FREQ: 2
WORD: driving, FREQ: 2
WORD: daisy, FREQ: 2
WORD: silence, FREQ: 2
WORD: lambs, FREQ: 2
WORD: unforgiven, FREQ: 2
WORD: shakespeare, FREQ: 2
WORD: beautiful, FREQ: 2
WORD: mind, FREQ: 2
WORD: birdman, FREQ: 2
WORD: unexpected, FREQ: 2
WORD: virtue, FREQ: 2
WORD: ignorance, FREQ: 2
WORD: moonlight, FREQ: 2
WORD: sensibility, FREQ: 2
WORD: atonement, FREQ: 2
WORD: social, FREQ: 2
WORD: revenant, FREQ: 2
WORD: games, FREQ: 2
WORD: sunday, FREQ: 2
WORD: rose, FREQ: 2
WORD: cairo, FREQ: 2
WORD: moulin, FREQ: 2
WORD: rouge, FREQ: 2
WORD: published, FREQ: 3
WORD: theatrical, FREQ: 3
WORD: based, FREQ: 3
WORD: davidtz, FREQ: 3
WORD: pictures, FREQ: 3
WORD: washington, FREQ: 3
WORD: thousand, FREQ: 3
WORD: early, FREQ: 3
WORD: mission, FREQ: 3
WORD: sid, FREQ: 3
WORD: sheinberg, FREQ: 3
WORD: unsure, FREQ: 3
WORD: pass, FREQ: 3
WORD: finally, FREQ: 3
WORD: poland, FREQ: 3
WORD: cinematographer, FREQ: 3
WORD: main, FREQ: 3
WORD: among, FREQ: 3
WORD: seven, FREQ: 3
WORD: nominations, FREQ: 3
WORD: numerous, FREQ: 3
WORD: ranked, FREQ: 3
WORD: registry, FREQ: 3
WORD: development, FREQ: 3
WORD: reception, FREQ: 3
WORD: krakow, FREQ: 3
WORD: links, FREQ: 3
WORD: ii, FREQ: 3
WORD: city, FREQ: 3
WORD: party, FREQ: 3
WORD: bribes, FREQ: 3
WORD: produce, FREQ: 3
WORD: help, FREQ: 3
WORD: run, FREQ: 3
WORD: possible, FREQ: 3
WORD: saves, FREQ: 3
WORD: second, FREQ: 3
WORD: p?aszów, FREQ: 3
WORD: better, FREQ: 3
WORD: ordered, FREQ: 3
WORD: allow, FREQ: 3
WORD: create, FREQ: 3
WORD: thus, FREQ: 3
WORD: accidentally, FREQ: 3
WORD: any, FREQ: 3
WORD: must, FREQ: 3
WORD: west, FREQ: 3
WORD: deeply, FREQ: 3
WORD: feels, FREQ: 3
WORD: next, FREQ: 3
WORD: jerusalem, FREQ: 3
WORD: portrayed, FREQ: 3
WORD: here, FREQ: 3
WORD: emilie, FREQ: 3
WORD: rosner, FREQ: 3
WORD: rabbi, FREQ: 3
WORD: d?browska, FREQ: 3
WORD: president, FREQ: 3
WORD: put, FREQ: 3
WORD: expressed, FREQ: 3
WORD: start, FREQ: 3
WORD: ten, FREQ: 3
WORD: under, FREQ: 3
WORD: page, FREQ: 3
WORD: turned, FREQ: 3
WORD: mother, FREQ: 3
WORD: own, FREQ: 3
WORD: scorsese, FREQ: 3
WORD: berlin, FREQ: 3
WORD: knew, FREQ: 3
WORD: script, FREQ: 3
WORD: africa, FREQ: 3
WORD: gave, FREQ: 3
WORD: four, FREQ: 3
WORD: short, FREQ: 3
WORD: very, FREQ: 3
WORD: saw, FREQ: 3
WORD: speaking, FREQ: 3
WORD: viewed, FREQ: 3
WORD: moments, FREQ: 3
WORD: play, FREQ: 3
WORD: got, FREQ: 3
WORD: feel, FREQ: 3
WORD: samuel, FREQ: 3
WORD: leistedt, FREQ: 3
WORD: paul, FREQ: 3
WORD: linkowski, FREQ: 3
WORD: de, FREQ: 3
WORD: costume, FREQ: 3
WORD: survivor, FREQ: 3
WORD: events, FREQ: 3
WORD: personal, FREQ: 3
WORD: gandhi, FREQ: 3
WORD: european, FREQ: 3
WORD: experience, FREQ: 3
WORD: crew, FREQ: 3
WORD: near, FREQ: 3
WORD: shots, FREQ: 3
WORD: woman, FREQ: 3
WORD: opened, FREQ: 3
WORD: around, FREQ: 3
WORD: stories, FREQ: 3
WORD: antisemitism, FREQ: 3
WORD: members, FREQ: 3
WORD: reporter, FREQ: 3
WORD: wife, FREQ: 3
WORD: house, FREQ: 3
WORD: premiere, FREQ: 3
WORD: feeling, FREQ: 3
WORD: past, FREQ: 3
WORD: considered, FREQ: 3
WORD: using, FREQ: 3
WORD: david, FREQ: 3
WORD: audience, FREQ: 3
WORD: use, FREQ: 3
WORD: era, FREQ: 3
WORD: couldn, FREQ: 3
WORD: way, FREQ: 3
WORD: m, FREQ: 3
WORD: actually, FREQ: 3
WORD: versus, FREQ: 3
WORD: cinema, FREQ: 3
WORD: little, FREQ: 3
WORD: patrizio, FREQ: 3
WORD: point, FREQ: 3
WORD: professor, FREQ: 3
WORD: caron, FREQ: 3
WORD: hope, FREQ: 3
WORD: ligocka, FREQ: 3
WORD: memoir, FREQ: 3
WORD: according, FREQ: 3
WORD: shabbat, FREQ: 3
WORD: studies, FREQ: 3
WORD: why, FREQ: 3
WORD: robert, FREQ: 3
WORD: gellately, FREQ: 3
WORD: violence, FREQ: 3
WORD: theaters, FREQ: 3
WORD: broadcast, FREQ: 3
WORD: israel, FREQ: 3
WORD: widescreen, FREQ: 3
WORD: both, FREQ: 3
WORD: included, FREQ: 3
WORD: laserdisc, FREQ: 3
WORD: part, FREQ: 3
WORD: anniversary, FREQ: 3
WORD: blu, FREQ: 3
WORD: ray, FREQ: 3
WORD: foundation, FREQ: 3
WORD: work, FREQ: 3
WORD: anne, FREQ: 3
WORD: received, FREQ: 3
WORD: rotten, FREQ: 3
WORD: tomatoes, FREQ: 3
WORD: show, FREQ: 3
WORD: schiff, FREQ: 3
WORD: written, FREQ: 3
WORD: rafferty, FREQ: 3
WORD: noted, FREQ: 3
WORD: verniere, FREQ: 3
WORD: major, FREQ: 3
WORD: british, FREQ: 3
WORD: gross, FREQ: 3
WORD: criticism, FREQ: 3
WORD: view, FREQ: 3
WORD: bartov, FREQ: 3
WORD: absolute, FREQ: 3
WORD: ordinary, FREQ: 3
WORD: epstein, FREQ: 3
WORD: kubrick, FREQ: 3
WORD: criticized, FREQ: 3
WORD: kertész, FREQ: 3
WORD: impossible, FREQ: 3
WORD: now, FREQ: 3
WORD: magazine, FREQ: 3
WORD: poll, FREQ: 3
WORD: berardinelli, FREQ: 3
WORD: ace, FREQ: 3
WORD: globe, FREQ: 3
WORD: year, FREQ: 3
WORD: receive, FREQ: 3
WORD: tv, FREQ: 3
WORD: news, FREQ: 3
WORD: herz, FREQ: 3
WORD: museum, FREQ: 3
WORD: susan, FREQ: 3
WORD: weekly, FREQ: 3
WORD: cronin, FREQ: 3
WORD: goldman, FREQ: 3
WORD: pond, FREQ: 3
WORD: bafta, FREQ: 3
WORD: cambridge, FREQ: 3
WORD: voices, FREQ: 3
WORD: purple, FREQ: 3
WORD: our, FREQ: 3
WORD: river, FREQ: 3
WORD: kwai, FREQ: 3
WORD: hur, FREQ: 3
WORD: seasons, FREQ: 3
WORD: midnight, FREQ: 3
WORD: godfather, FREQ: 3
WORD: flew, FREQ: 3
WORD: cuckoo, FREQ: 3
WORD: nest, FREQ: 3
WORD: chariots, FREQ: 3
WORD: emperor, FREQ: 3
WORD: miss, FREQ: 3
WORD: dances, FREQ: 3
WORD: wolves, FREQ: 3
WORD: forrest, FREQ: 3
WORD: gump, FREQ: 3
WORD: titanic, FREQ: 3
WORD: hurt, FREQ: 3
WORD: locker, FREQ: 3
WORD: speech, FREQ: 3
WORD: aviator, FREQ: 3
WORD: boyhood, FREQ: 3
WORD: room, FREQ: 3
WORD: land, FREQ: 3
WORD: book, FREQ: 4
WORD: universal, FREQ: 4
WORD: country, FREQ: 4
WORD: budget, FREQ: 4
WORD: epic, FREQ: 4
WORD: historical, FREQ: 4
WORD: polish, FREQ: 4
WORD: make, FREQ: 4
WORD: directors, FREQ: 4
WORD: himself, FREQ: 4
WORD: place, FREQ: 4
WORD: give, FREQ: 4
WORD: theme, FREQ: 4
WORD: worldwide, FREQ: 4
WORD: well, FREQ: 4
WORD: three, FREQ: 4
WORD: library, FREQ: 4
WORD: selected, FREQ: 4
WORD: symbolism, FREQ: 4
WORD: community, FREQ: 4
WORD: germans, FREQ: 4
WORD: nazis, FREQ: 4
WORD: body, FREQ: 4
WORD: fear, FREQ: 4
WORD: making, FREQ: 4
WORD: money, FREQ: 4
WORD: instead, FREQ: 4
WORD: even, FREQ: 4
WORD: depicting, FREQ: 4
WORD: grave, FREQ: 4
WORD: anna, FREQ: 4
WORD: chance, FREQ: 4
WORD: asked, FREQ: 4
WORD: everything, FREQ: 4
WORD: interest, FREQ: 4
WORD: told, FREQ: 4
WORD: segment, FREQ: 4
WORD: something, FREQ: 4
WORD: decided, FREQ: 4
WORD: hired, FREQ: 4
WORD: almost, FREQ: 4
WORD: star, FREQ: 4
WORD: don, FREQ: 4
WORD: full, FREQ: 4
WORD: steve, FREQ: 4
WORD: lawrence, FREQ: 4
WORD: arabia, FREQ: 4
WORD: eyes, FREQ: 4
WORD: then, FREQ: 4
WORD: j, FREQ: 4
WORD: shooting, FREQ: 4
WORD: emotional, FREQ: 4
WORD: watch, FREQ: 4
WORD: commented, FREQ: 4
WORD: shower, FREQ: 4
WORD: called, FREQ: 4
WORD: editing, FREQ: 4
WORD: tom, FREQ: 4
WORD: dead, FREQ: 4
WORD: case, FREQ: 4
WORD: popular, FREQ: 4
WORD: nothing, FREQ: 4
WORD: andy, FREQ: 4
WORD: old, FREQ: 4
WORD: points, FREQ: 4
WORD: between, FREQ: 4
WORD: shown, FREQ: 4
WORD: network, FREQ: 4
WORD: may, FREQ: 4
WORD: day, FREQ: 4
WORD: dvd, FREQ: 4
WORD: visual, FREQ: 4
WORD: yorker, FREQ: 4
WORD: sun, FREQ: 4
WORD: described, FREQ: 4
WORD: named, FREQ: 4
WORD: guide, FREQ: 4
WORD: james, FREQ: 4
WORD: books, FREQ: 4
WORD: haneke, FREQ: 4
WORD: lanzmann, FREQ: 4
WORD: society, FREQ: 4
WORD: design, FREQ: 4
WORD: crowe, FREQ: 4
WORD: april, FREQ: 4
WORD: loshitzky, FREQ: 4
WORD: perspectives, FREQ: 4
WORD: bloomington, FREQ: 4
WORD: isbn 978, FREQ: 4
WORD: doi, FREQ: 4
WORD: london, FREQ: 4
WORD: searching, FREQ: 4
WORD: private, FREQ: 4
WORD: ryan, FREQ: 4
WORD: bridge, FREQ: 4
WORD: kramer, FREQ: 4
WORD: patient, FREQ: 4
WORD: gladiator, FREQ: 4
WORD: slumdog, FREQ: 4
WORD: millionaire, FREQ: 4
WORD: artist, FREQ: 4
WORD: argo, FREQ: 4
WORD: brokeback, FREQ: 4
WORD: mountain, FREQ: 4
WORD: directed, FREQ: 5
WORD: produced, FREQ: 5
WORD: thomas, FREQ: 5
WORD: kahn, FREQ: 5
WORD: amblin, FREQ: 5
WORD: english, FREQ: 5
WORD: box, FREQ: 5
WORD: office, FREQ: 5
WORD: amon, FREQ: 5
WORD: sent, FREQ: 5
WORD: several, FREQ: 5
WORD: before, FREQ: 5
WORD: direct, FREQ: 5
WORD: ever, FREQ: 5
WORD: success, FREQ: 5
WORD: including, FREQ: 5
WORD: adapted, FREQ: 5
WORD: golden, FREQ: 5
WORD: congress, FREQ: 5
WORD: candles, FREQ: 5
WORD: into, FREQ: 5
WORD: because, FREQ: 5
WORD: killed, FREQ: 5
WORD: sees, FREQ: 5
WORD: much, FREQ: 5
WORD: return, FREQ: 5
WORD: role, FREQ: 5
WORD: enough, FREQ: 5
WORD: end, FREQ: 5
WORD: liquidation, FREQ: 5
WORD: subject, FREQ: 5
WORD: polanski, FREQ: 5
WORD: down, FREQ: 5
WORD: given, FREQ: 5
WORD: family, FREQ: 5
WORD: memorial, FREQ: 5
WORD: found, FREQ: 5
WORD: sequence, FREQ: 5
WORD: used, FREQ: 5
WORD: shoot, FREQ: 5
WORD: filmed, FREQ: 5
WORD: behind, FREQ: 5
WORD: such, FREQ: 5
WORD: two, FREQ: 5
WORD: without, FREQ: 5
WORD: soundtrack, FREQ: 5
WORD: sound, FREQ: 5
WORD: fire, FREQ: 5
WORD: september, FREQ: 5
WORD: nbc, FREQ: 5
WORD: rating, FREQ: 5
WORD: side, FREQ: 5
WORD: gift, FREQ: 5
WORD: lost, FREQ: 5
WORD: leonard, FREQ: 5
WORD: saying, FREQ: 5
WORD: l, FREQ: 5
WORD: corliss, FREQ: 5
WORD: schickel, FREQ: 5
WORD: channel, FREQ: 5
WORD: july, FREQ: 5
WORD: years , FREQ: 5
WORD: pdf, FREQ: 5
WORD: yosefa, FREQ: 5
WORD: love, FREQ: 5
WORD: jones, FREQ: 5
WORD: beauty, FREQ: 5
WORD: lord, FREQ: 5
WORD: rings, FREQ: 5
WORD: ark, FREQ: 6
WORD: release, FREQ: 6
WORD: branko, FREQ: 6
WORD: lustig, FREQ: 6
WORD: janusz, FREQ: 6
WORD: production, FREQ: 6
WORD: entertainment, FREQ: 6
WORD: novel, FREQ: 6
WORD: documentary, FREQ: 6
WORD: wanted, FREQ: 6
WORD: sense, FREQ: 6
WORD: released, FREQ: 6
WORD: has, FREQ: 6
WORD: workers, FREQ: 6
WORD: concentration, FREQ: 6
WORD: children, FREQ: 6
WORD: germany, FREQ: 6
WORD: can, FREQ: 6
WORD: done, FREQ: 6
WORD: actors, FREQ: 6
WORD: seen, FREQ: 6
WORD: wrote, FREQ: 6
WORD: los, FREQ: 6
WORD: angeles, FREQ: 6
WORD: take, FREQ: 6
WORD: first, FREQ: 6
WORD: do, FREQ: 6
WORD: most, FREQ: 6
WORD: some, FREQ: 6
WORD: came, FREQ: 6
WORD: israeli, FREQ: 6
WORD: producers, FREQ: 6
WORD: june, FREQ: 6
WORD: song, FREQ: 6
WORD: only, FREQ: 6
WORD: interview, FREQ: 6
WORD: slave, FREQ: 6
WORD: edition, FREQ: 6
WORD: last, FREQ: 6
WORD: hollywood, FREQ: 6
WORD: filmmaker, FREQ: 6
WORD: association, FREQ: 6
WORD: loshitsky, FREQ: 6
WORD: journal, FREQ: 6
WORD: actual, FREQ: 7
WORD: gerald, FREQ: 7
WORD: r, FREQ: 7
WORD: molen, FREQ: 7
WORD: music, FREQ: 7
WORD: kami?ski, FREQ: 7
WORD: drama, FREQ: 7
WORD: more, FREQ: 7
WORD: than, FREQ: 7
WORD: ss, FREQ: 7
WORD: review, FREQ: 7
WORD: if, FREQ: 7
WORD: project, FREQ: 7
WORD: greatest, FREQ: 7
WORD: national, FREQ: 7
WORD: cast, FREQ: 7
WORD: filming, FREQ: 7
WORD: critical, FREQ: 7
WORD: through, FREQ: 7
WORD: women, FREQ: 7
WORD: scenes, FREQ: 7
WORD: times, FREQ: 7
WORD: character, FREQ: 7
WORD: could, FREQ: 7
WORD: evil, FREQ: 7
WORD: where, FREQ: 7
WORD: set, FREQ: 7
WORD: roger, FREQ: 7
WORD: maltin, FREQ: 7
WORD: top, FREQ: 7
WORD: richard, FREQ: 7
WORD: guild, FREQ: 7
WORD: supporting, FREQ: 7
WORD: freer, FREQ: 7
WORD: archived, FREQ: 7
WORD: indiana, FREQ: 7
WORD: la, FREQ: 7
WORD: see, FREQ: 8
WORD: schindlerjuden, FREQ: 8
WORD: screenplay, FREQ: 8
WORD: ralph, FREQ: 8
WORD: states, FREQ: 8
WORD: during, FREQ: 8
WORD: itzhak, FREQ: 8
WORD: days, FREQ: 8
WORD: score, FREQ: 8
WORD: perlman, FREQ: 8
WORD: just, FREQ: 8
WORD: so, FREQ: 8
WORD: saving, FREQ: 8
WORD: up, FREQ: 8
WORD: too, FREQ: 8
WORD: jurassic, FREQ: 8
WORD: park, FREQ: 8
WORD: felt, FREQ: 8
WORD: me, FREQ: 8
WORD: no, FREQ: 8
WORD: movies, FREQ: 8
WORD: motion, FREQ: 8
WORD: amazon, FREQ: 8
WORD: isbn 0, FREQ: 8
WORD: liam, FREQ: 9
WORD: ben, FREQ: 9
WORD: kingsley, FREQ: 9
WORD: cinematography, FREQ: 9
WORD: united, FREQ: 9
WORD: lives, FREQ: 9
WORD: stern, FREQ: 9
WORD: pfefferberg, FREQ: 9
WORD: made, FREQ: 9
WORD: over, FREQ: 9
WORD: notes, FREQ: 9
WORD: many, FREQ: 9
WORD: are, FREQ: 9
WORD: camp, FREQ: 9
WORD: her, FREQ: 9
WORD: been, FREQ: 9
WORD: survivors, FREQ: 9
WORD: shoah, FREQ: 9
WORD: you, FREQ: 9
WORD: how, FREQ: 9
WORD: chicago, FREQ: 9
WORD: night, FREQ: 9
WORD: v, FREQ: 9
WORD: staff, FREQ: 9
WORD: keneally, FREQ: 10
WORD: million, FREQ: 10
WORD: oskar, FREQ: 10
WORD: other, FREQ: 10
WORD: white, FREQ: 10
WORD: academy, FREQ: 10
WORD: its, FREQ: 10
WORD: color, FREQ: 10
WORD: later, FREQ: 10
WORD: have, FREQ: 10
WORD: men, FREQ: 10
WORD: like, FREQ: 10
WORD: history, FREQ: 10
WORD: good, FREQ: 10
WORD: january, FREQ: 10
WORD: zaillian, FREQ: 11
WORD: michael, FREQ: 11
WORD: d, FREQ: 11
WORD: them, FREQ: 11
WORD: shot, FREQ: 11
WORD: black, FREQ: 11
WORD: picture, FREQ: 11
WORD: nazi, FREQ: 11
WORD: while, FREQ: 11
WORD: coat, FREQ: 11
WORD: she, FREQ: 11
WORD: man, FREQ: 11
WORD: there, FREQ: 11
WORD: horowitz, FREQ: 11
WORD: university, FREQ: 11
WORD: america, FREQ: 11
WORD: television, FREQ: 11
WORD: february, FREQ: 11
WORD: ebert, FREQ: 11
WORD: king, FREQ: 11
WORD: williams, FREQ: 12
WORD: director, FREQ: 12
WORD: world, FREQ: 12
WORD: ghetto, FREQ: 12
WORD: after, FREQ: 12
WORD: my, FREQ: 12
WORD: did, FREQ: 12
WORD: award, FREQ: 12
WORD: mintz, FREQ: 12
WORD: press, FREQ: 12
WORD: afi, FREQ: 12
WORD: this, FREQ: 13
WORD: john, FREQ: 13
WORD: original, FREQ: 13
WORD: war, FREQ: 13
WORD: factory, FREQ: 13
WORD: they, FREQ: 13
WORD: their, FREQ: 13
WORD: auschwitz, FREQ: 13
WORD: actor, FREQ: 13
WORD: e, FREQ: 13
WORD: c, FREQ: 14
WORD: one, FREQ: 14
WORD: story, FREQ: 14
WORD: being, FREQ: 14
WORD: march, FREQ: 14
WORD: palowski, FREQ: 14
WORD: fiennes, FREQ: 15
WORD: life, FREQ: 15
WORD: which, FREQ: 15
WORD: jews, FREQ: 15
WORD: girl, FREQ: 15
WORD: had, FREQ: 15
WORD: york, FREQ: 15
WORD: said, FREQ: 15
WORD: would, FREQ: 15
WORD: years, FREQ: 15
WORD: scene, FREQ: 15
WORD: nominated, FREQ: 15
WORD: neeson, FREQ: 16
WORD: german, FREQ: 16
WORD: when, FREQ: 16
WORD: kraków, FREQ: 16
WORD: films, FREQ: 16
WORD: institute, FREQ: 16
WORD: but, FREQ: 17
WORD: people, FREQ: 17
WORD: or, FREQ: 17
WORD: out, FREQ: 18
WORD: mcbride, FREQ: 18
WORD: göth, FREQ: 19
WORD: him, FREQ: 19
WORD: red, FREQ: 19
WORD: critics, FREQ: 19
WORD: all, FREQ: 20
WORD: new, FREQ: 20
WORD: pp, FREQ: 20
WORD: time, FREQ: 21
WORD: awards, FREQ: 21
WORD: be, FREQ: 21
WORD: jewish, FREQ: 22
WORD: movie, FREQ: 22
WORD: about, FREQ: 23
WORD: were, FREQ: 23
WORD: december, FREQ: 23
WORD: t, FREQ: 23
WORD: also, FREQ: 24
WORD: not, FREQ: 24
WORD: edit, FREQ: 25
WORD: who, FREQ: 26
WORD: american, FREQ: 28
WORD: b, FREQ: 28
WORD: i, FREQ: 30
WORD: won, FREQ: 31
WORD: an, FREQ: 32
WORD: steven, FREQ: 33
WORD: from, FREQ: 33
WORD: at, FREQ: 35
WORD: october, FREQ: 44
WORD: by, FREQ: 48
WORD: holocaust, FREQ: 48
WORD: his, FREQ: 49
WORD: is, FREQ: 51
WORD: with, FREQ: 55
WORD: it, FREQ: 57
WORD: p, FREQ: 57
WORD: retrieved, FREQ: 64
WORD: he, FREQ: 67
WORD: that, FREQ: 72
WORD: was, FREQ: 74
WORD: best, FREQ: 74
WORD: for, FREQ: 77
WORD: list, FREQ: 84
WORD: on, FREQ: 84
WORD: as, FREQ: 96
WORD: spielberg, FREQ: 105
WORD: schindler, FREQ: 143
WORD: film, FREQ: 161
WORD: in, FREQ: 183
WORD: to, FREQ: 183
WORD: s, FREQ: 185
WORD: and, FREQ: 198
WORD: a, FREQ: 220
WORD: of, FREQ: 291
WORD: the, FREQ: 709
