WORD: kapaðý, FREQ: 1
WORD: genel, FREQ: 2
WORD: barry, FREQ: 2
WORD: sonradan, FREQ: 2
WORD: filmini, FREQ: 2
WORD: çekimleri, FREQ: 2
WORD: genelde, FREQ: 2
WORD: carolina’nýn, FREQ: 2
WORD: ridge, FREQ: 2
WORD: parkway’de, FREQ: 2
WORD: carolina’daki, FREQ: 2
WORD: new, FREQ: 2
WORD: çekildi, FREQ: 2
WORD: seti, FREQ: 2
WORD: kullanýlan, FREQ: 2
WORD: evi, FREQ: 2
WORD: baþladý, FREQ: 2
WORD: ken, FREQ: 2
WORD: ralston, FREQ: 2
WORD: cgi, FREQ: 2
WORD: hayatta, FREQ: 2
WORD: oluþturabilmek, FREQ: 2
WORD: kullanýlmýþ, FREQ: 2
WORD: sahnesi, FREQ: 2
WORD: patlama, FREQ: 2
WORD: sinise’nin, FREQ: 2
WORD: kalabalýk, FREQ: 2
WORD: tomatoes, FREQ: 2
WORD: sun, FREQ: 2
WORD: hiç, FREQ: 2
WORD: söylemek, FREQ: 2
WORD: yazýlan, FREQ: 2
WORD: barýndýrýyor, FREQ: 2
WORD: ya, FREQ: 2
WORD: fantastik, FREQ: 2
WORD: içinde, FREQ: 2
WORD: lion, FREQ: 2
WORD: az, FREQ: 2
WORD: geçti, FREQ: 2
WORD: masraflarý, FREQ: 2
WORD: payý, FREQ: 2
WORD: hollywood, FREQ: 2
WORD: nisan, FREQ: 2
WORD: ayýnda, FREQ: 2
WORD: efekt, FREQ: 2
WORD: dalda, FREQ: 2
WORD: altý, FREQ: 2
WORD: saturn, FREQ: 2
WORD: almýþtýr, FREQ: 2
WORD: yazar, FREQ: 2
WORD: groom’a, FREQ: 2
WORD: senaryosu, FREQ: 2
WORD: edilen, FREQ: 2
WORD: kardan, FREQ: 2
WORD: adý, FREQ: 2
WORD: þey, FREQ: 2
WORD: tüyünü, FREQ: 2
WORD: þans, FREQ: 2
WORD: tüyün, FREQ: 2
WORD: sizin, FREQ: 2
WORD: oldukça, FREQ: 2
WORD: arasýna, FREQ: 2
WORD: konduðu, FREQ: 2
WORD: ediyor, FREQ: 2
WORD: albümü, FREQ: 2
WORD: ait, FREQ: 2
WORD: sinema, FREQ: 2
WORD: show, FREQ: 2
WORD: bulabilirsiniz, FREQ: 2
WORD: movie, FREQ: 2
WORD: who, FREQ: 2
WORD: rabbit, FREQ: 2
WORD: part, FREQ: 2
WORD: lar, FREQ: 2
WORD: harikalar, FREQ: 2
WORD: rýhtýmlar, FREQ: 2
WORD: cennet, FREQ: 2
WORD: devri, FREQ: 2
WORD: alem, FREQ: 2
WORD: kwai, FREQ: 2
WORD: köprüsü, FREQ: 2
WORD: becket, FREQ: 2
WORD: devrin, FREQ: 2
WORD: adamý, FREQ: 2
WORD: story, FREQ: 2
WORD: turning, FREQ: 2
WORD: point, FREQ: 2
WORD: kramer, FREQ: 2
WORD: sevgi, FREQ: 2
WORD: sözcükleri, FREQ: 2
WORD: son, FREQ: 2
WORD: kurtlarla, FREQ: 2
WORD: dans, FREQ: 2
WORD: kadýn, FREQ: 2
WORD: schindler, FREQ: 2
WORD: listesi, FREQ: 2
WORD: yaþam, FREQ: 2
WORD: güzeli, FREQ: 2
WORD: saatler, FREQ: 2
WORD: kralýn, FREQ: 2
WORD: dönüþü, FREQ: 2
WORD: sosyal, FREQ: 2
WORD: að, FREQ: 2
WORD: avcýlarý, FREQ: 2
WORD: dark, FREQ: 2
WORD: hayalet, FREQ: 2
WORD: manhattan, FREQ: 2
WORD: nin, FREQ: 2
WORD: i?nsanlýk, FREQ: 2
WORD: eric, FREQ: 3
WORD: robin, FREQ: 3
WORD: wright, FREQ: 3
WORD: mykelti, FREQ: 3
WORD: i, FREQ: 3
WORD: los, FREQ: 3
WORD: bütçe, FREQ: 3
WORD: hasýlat, FREQ: 3
WORD: çekilmiþ, FREQ: 3
WORD: komedi, FREQ: 3
WORD: drama, FREQ: 3
WORD: ýn, FREQ: 3
WORD: sadece, FREQ: 3
WORD: georgia, FREQ: 3
WORD: üzere, FREQ: 3
WORD: kuzey, FREQ: 3
WORD: carolina, FREQ: 3
WORD: amerika, FREQ: 3
WORD: devletleri, FREQ: 3
WORD: gösterimde, FREQ: 3
WORD: akademi, FREQ: 3
WORD: ödül, FREQ: 3
WORD: küre, FREQ: 3
WORD: ödülleri, FREQ: 3
WORD: ödüller, FREQ: 3
WORD: aday, FREQ: 3
WORD: hakkýnda, FREQ: 3
WORD: sahneler, FREQ: 3
WORD: gerçek, FREQ: 3
WORD: çekimler, FREQ: 3
WORD: giþe, FREQ: 3
WORD: uyuþmazlýk, FREQ: 3
WORD: bankta, FREQ: 3
WORD: çocukken, FREQ: 3
WORD: diðer, FREQ: 3
WORD: raðmen, FREQ: 3
WORD: kazanýr, FREQ: 3
WORD: benjamin, FREQ: 3
WORD: dört, FREQ: 3
WORD: ölür, FREQ: 3
WORD: esnada, FREQ: 3
WORD: ötürü, FREQ: 3
WORD: aldýðý, FREQ: 3
WORD: kendisinin, FREQ: 3
WORD: hatta, FREQ: 3
WORD: çýkar, FREQ: 3
WORD: gelir, FREQ: 3
WORD: haline, FREQ: 3
WORD: zaman, FREQ: 3
WORD: baþlarda, FREQ: 3
WORD: büyük, FREQ: 3
WORD: milyoner, FREQ: 3
WORD: olduðunu, FREQ: 3
WORD: kabul, FREQ: 3
WORD: küçük, FREQ: 3
WORD: kendini, FREQ: 3
WORD: karakter, FREQ: 3
WORD: farklý, FREQ: 3
WORD: biri, FREQ: 3
WORD: romanýna, FREQ: 3
WORD: kitabýn, FREQ: 3
WORD: aðustos, FREQ: 3
WORD: kadar, FREQ: 3
WORD: devam, FREQ: 3
WORD: ne, FREQ: 3
WORD: ilgili, FREQ: 3
WORD: i?ki, FREQ: 3
WORD: pozitif, FREQ: 3
WORD: roger, FREQ: 3
WORD: hafta, FREQ: 3
WORD: günde, FREQ: 3
WORD: durum, FREQ: 3
WORD: yaný, FREQ: 3
WORD: sýra, FREQ: 3
WORD: night, FREQ: 3
WORD: romanýn, FREQ: 3
WORD: and, FREQ: 3
WORD: back, FREQ: 3
WORD: future, FREQ: 3
WORD: adam, FREQ: 3
WORD: groom, FREQ: 4
WORD: roth, FREQ: 4
WORD: oyuncular, FREQ: 4
WORD: sinise, FREQ: 4
WORD: sally, FREQ: 4
WORD: field, FREQ: 4
WORD: alan, FREQ: 4
WORD: yapým, FREQ: 4
WORD: ler, FREQ: 4
WORD: temmuz, FREQ: 4
WORD: girdiði, FREQ: 4
WORD: aldý, FREQ: 4
WORD: yüksek, FREQ: 4
WORD: dallarýnda, FREQ: 4
WORD: altýn, FREQ: 4
WORD: ödülü, FREQ: 4
WORD: þirketi, FREQ: 4
WORD: devletler, FREQ: 4
WORD: devamý, FREQ: 4
WORD: baþlar, FREQ: 4
WORD: neden, FREQ: 4
WORD: bacak, FREQ: 4
WORD: okul, FREQ: 4
WORD: baþkan, FREQ: 4
WORD: john, FREQ: 4
WORD: esnasýnda, FREQ: 4
WORD: tüm, FREQ: 4
WORD: geri, FREQ: 4
WORD: döner, FREQ: 4
WORD: ardýndan, FREQ: 4
WORD: þekilde, FREQ: 4
WORD: verir, FREQ: 4
WORD: sonunda, FREQ: 4
WORD: bubba’nýn, FREQ: 4
WORD: ana, FREQ: 4
WORD: oldu, FREQ: 4
WORD: sürüldü, FREQ: 4
WORD: yýl…100, FREQ: 4
WORD: müziði, FREQ: 4
WORD: g, FREQ: 4
WORD: d, FREQ: 4
WORD: yüzüklerin, FREQ: 4
WORD: görüntü, FREQ: 5
WORD: yýlý, FREQ: 5
WORD: dünya, FREQ: 5
WORD: çekilmiþtir, FREQ: 5
WORD: sahneleri, FREQ: 5
WORD: efektler, FREQ: 5
WORD: genelinde, FREQ: 5
WORD: o, FREQ: 5
WORD: elde, FREQ: 5
WORD: hasýla, FREQ: 5
WORD: aktör, FREQ: 5
WORD: zamanda, FREQ: 5
WORD: tüyü, FREQ: 5
WORD: hayat, FREQ: 5
WORD: annesi, FREQ: 5
WORD: olduðu, FREQ: 5
WORD: amerikan, FREQ: 5
WORD: blue, FREQ: 5
WORD: katýlýr, FREQ: 5
WORD: alýr, FREQ: 5
WORD: tekrar, FREQ: 5
WORD: karþýlaþýr, FREQ: 5
WORD: kendisini, FREQ: 5
WORD: forrest’a, FREQ: 5
WORD: olur, FREQ: 5
WORD: kýsa, FREQ: 5
WORD: rolünde, FREQ: 5
WORD: özel, FREQ: 5
WORD: önce, FREQ: 5
WORD: üzerinde, FREQ: 5
WORD: oluþan, FREQ: 5
WORD: dolarlýk, FREQ: 5
WORD: t, FREQ: 5
WORD: to, FREQ: 5
WORD: aþk, FREQ: 5
WORD: efendisi, FREQ: 5
WORD: robert, FREQ: 6
WORD: gary, FREQ: 6
WORD: paramount, FREQ: 6
WORD: süre, FREQ: 6
WORD: güney, FREQ: 6
WORD: kullanýlmýþtýr, FREQ: 6
WORD: fazla, FREQ: 6
WORD: gösterime, FREQ: 6
WORD: a, FREQ: 6
WORD: gibi, FREQ: 6
WORD: gump’ýn, FREQ: 6
WORD: fon, FREQ: 6
WORD: gün, FREQ: 6
WORD: hayatýný, FREQ: 6
WORD: filmi, FREQ: 6
WORD: winston, FREQ: 7
WORD: yýlýnda, FREQ: 7
WORD: görsel, FREQ: 7
WORD: birleþik, FREQ: 7
WORD: senaryo, FREQ: 7
WORD: teðmen, FREQ: 7
WORD: piyasaya, FREQ: 7
WORD: iki, FREQ: 7
WORD: listesinde, FREQ: 7
WORD: zemeckis, FREQ: 8
WORD: milyon, FREQ: 8
WORD: dolar, FREQ: 8
WORD: ayný, FREQ: 8
WORD: ancak, FREQ: 8
WORD: olan, FREQ: 8
WORD: bazý, FREQ: 8
WORD: iyi, FREQ: 8
WORD: yine, FREQ: 8
WORD: of, FREQ: 8
WORD: yönetmen, FREQ: 9
WORD: tarafýndan, FREQ: 9
WORD: birlikte, FREQ: 9
WORD: pek, FREQ: 9
WORD: filmde, FREQ: 9
WORD: bubba, FREQ: 9
WORD: karides, FREQ: 9
WORD: kuþ, FREQ: 9
WORD: in, FREQ: 9
WORD: fakat, FREQ: 9
WORD: yer, FREQ: 9
WORD: tom, FREQ: 10
WORD: hanks, FREQ: 10
WORD: her, FREQ: 10
WORD: eder, FREQ: 11
WORD: dan, FREQ: 11
WORD: i?yi, FREQ: 11
WORD: olarak, FREQ: 13
WORD: çok, FREQ: 13
WORD: daha, FREQ: 14
WORD: sonra, FREQ: 14
WORD: jenny, FREQ: 15
WORD: forrest’ýn, FREQ: 15
WORD: da, FREQ: 16
WORD: kaynaðý, FREQ: 16
WORD: ilk, FREQ: 16
WORD: ise, FREQ: 17
WORD: filmin, FREQ: 18
WORD: için, FREQ: 22
WORD: bu, FREQ: 22
WORD: de, FREQ: 24
WORD: en, FREQ: 26
WORD: ile, FREQ: 26
WORD: deðiþtir, FREQ: 28
WORD: gump, FREQ: 30
WORD: film, FREQ: 38
WORD: the, FREQ: 41
WORD: forrest, FREQ: 51
WORD: bir, FREQ: 70
WORD: ve, FREQ: 111
